Offense Date,UCR Description,UCR Category,Zip Code
2022-09-10 10:50:00+00:00,EMBEZZLEMENT,EMBEZZLEMENT,38128
2022-09-10 11:00:00+00:00,ARSON,ARSON,38128
2022-09-10 11:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-10 12:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-10 12:27:00+00:00,KIDNAPPING/ABDUCTION,KIDNAPPING/ABDUCTION,38128
2022-09-10 17:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-10 18:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-10 18:25:00+00:00,DISORDERLY CONDUCT,DISORDERLY CONDUCT,38128
2022-09-10 18:25:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-10 18:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-10 20:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-10 22:01:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-10 23:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-10 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-10 23:29:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2022-09-11 00:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-11 02:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-11 02:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-11 03:45:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-11 08:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-11 09:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-11 10:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-11 10:30:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2022-09-11 11:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-11 11:05:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-11 13:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-11 13:55:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-11 14:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-11 14:07:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38128
2022-09-11 15:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-11 17:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-11 19:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-11 20:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-11 20:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-11 20:45:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-11 21:13:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-11 23:26:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-11 23:35:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-12 01:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-12 01:50:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-12 02:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-12 03:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-12 07:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-12 13:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-12 17:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-12 17:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-12 17:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-12 18:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-12 19:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-12 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-12 21:33:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-12 22:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-12 22:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-12 22:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-12 22:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-12 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-12 23:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-13 00:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-13 00:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-13 04:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-13 08:00:00+00:00,STALKING,ASSAULT,38128
2022-09-13 11:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-13 11:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-13 12:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-13 13:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-13 13:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-13 14:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-13 15:30:00+00:00,ARSON,ARSON,38128
2022-09-13 16:15:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-13 17:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-13 17:35:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-13 18:40:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-13 19:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-13 19:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-14 01:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-14 03:10:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-14 03:20:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-14 08:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-14 15:43:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-14 18:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-14 20:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-14 20:25:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-14 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-14 22:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-15 00:01:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-15 01:30:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-15 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-15 08:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-15 08:20:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2022-09-15 10:10:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-15 10:23:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-15 11:11:00+00:00,STOLEN PROPERTY,STOLEN PROPERTY,38128
2022-09-15 11:32:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-15 12:30:00+00:00,ROBBERY,ROBBERY,38128
2022-09-15 14:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-15 15:00:00+00:00,STALKING,ASSAULT,38128
2022-09-15 17:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-15 17:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-15 17:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-15 20:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-15 20:17:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38128
2022-09-16 00:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2022-09-16 00:23:00+00:00,ARSON,ARSON,38128
2022-09-16 07:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-16 10:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-16 12:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-16 14:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-16 16:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-16 17:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-16 18:26:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-16 19:14:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-16 19:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-16 20:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-16 21:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-16 22:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-17 01:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-17 08:30:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-17 12:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-17 13:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-17 14:24:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-17 16:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-17 17:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-17 18:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-17 18:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-17 19:00:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-17 19:58:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-17 20:10:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-17 21:40:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-17 22:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-17 22:10:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-17 22:35:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-17 23:35:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-17 23:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-17 23:42:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-18 04:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-18 04:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-18 05:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-18 07:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-18 07:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-18 11:35:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-18 15:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-18 15:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-18 15:49:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-18 18:01:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-18 18:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-18 19:50:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-18 23:39:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-19 00:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-19 01:45:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-19 02:54:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-19 03:21:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-19 06:05:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-19 06:26:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-19 13:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-19 14:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-19 18:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-19 19:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-19 20:39:00+00:00,ROBBERY,ROBBERY,38128
2022-09-19 22:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-19 23:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-19 23:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-20 00:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-20 00:24:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-20 03:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-20 03:50:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-20 06:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-20 08:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-20 09:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-20 11:55:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-20 11:57:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-20 12:00:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38128
2022-09-20 12:03:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38128
2022-09-20 12:05:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-20 12:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-20 12:50:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38128
2022-09-20 13:25:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-20 14:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38128
2022-09-20 14:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-20 15:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-20 16:24:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-20 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-21 06:50:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-21 07:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-21 08:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-21 08:00:00+00:00,COUNTERFEITING/FORGERY,COUNTERFEITING/FORGERY,38128
2022-09-21 10:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-21 11:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-21 11:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-21 12:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-21 12:42:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-21 13:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-21 13:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-21 16:05:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-21 17:05:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-21 18:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-21 18:01:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-21 19:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-21 20:25:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-21 21:13:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-21 21:25:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-21 21:39:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-21 22:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-22 05:44:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-22 06:25:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-22 10:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-22 10:45:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-22 12:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-22 14:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-22 14:20:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-22 15:15:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-22 16:10:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-22 18:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-22 18:05:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-22 19:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-22 19:35:00+00:00,STOLEN PROPERTY,STOLEN PROPERTY,38128
2022-09-22 22:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-23 00:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-23 00:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-23 01:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-23 02:30:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-23 08:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-23 10:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-23 11:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-23 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-23 12:37:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-23 15:00:00+00:00,COUNTERFEITING/FORGERY,COUNTERFEITING/FORGERY,38128
2022-09-23 15:57:00+00:00,PEEPING TOM,PEEPING TOM,38128
2022-09-23 17:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-23 17:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-23 19:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-23 19:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-23 20:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-23 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-23 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-23 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-23 22:24:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38128
2022-09-23 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-23 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 00:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-24 00:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 00:05:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-24 00:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-24 01:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 02:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-24 03:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 08:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-24 10:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-24 10:15:00+00:00,STALKING,ASSAULT,38128
2022-09-24 12:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-24 13:00:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-24 15:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-24 15:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-24 15:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-24 16:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-24 16:40:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 18:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 20:40:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 21:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-24 21:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 22:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 22:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-24 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-25 00:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-25 01:05:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-25 05:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-25 11:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-25 12:39:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-25 13:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-25 13:15:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-25 13:25:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-25 14:28:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-25 14:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38128
2022-09-25 15:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-25 16:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38128
2022-09-25 16:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38128
2022-09-25 18:00:00+00:00,THEFT FROM COIN MACH/DEV,LARCENY/THEFT,38128
2022-09-25 18:30:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-25 23:33:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-26 07:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-26 08:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-26 09:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-26 09:15:00+00:00,ROBBERY,ROBBERY,38128
2022-09-26 14:15:00+00:00,INTIMIDATION,ASSAULT,38128
2022-09-26 15:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38128
2022-09-26 16:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-26 17:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-26 17:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38128
2022-09-26 20:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38128
2022-09-26 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
2022-09-26 21:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-26 21:50:00+00:00,EMBEZZLEMENT,EMBEZZLEMENT,38128
2022-09-26 22:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38128
2022-09-26 23:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38128
2022-09-27 00:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38128
2022-09-27 02:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38128
